22:08:09 | WARNING  | TICK:0000 | Spawn position (20.0, 15.0) blocked, searching for clear spot
22:08:14 | WARNING  | TICK:0179 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0180 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0180 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0181 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0181 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0182 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0182 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0183 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0183 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0184 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0184 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0185 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0185 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0186 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0186 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0187 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0187 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0188 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0188 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0189 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0189 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0190 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0190 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0191 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0191 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0192 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0192 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0193 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0193 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0194 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0194 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0195 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0195 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0196 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0196 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0197 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0197 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0198 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0198 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0199 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0199 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0200 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0200 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0201 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0201 | Agent tank_1_2 returned error: 500
22:08:14 | WARNING  | TICK:0202 | Agent tank_1_1 returned error: 500
22:08:14 | WARNING  | TICK:0202 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0203 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0203 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0204 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0204 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0205 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0205 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0206 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0206 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0207 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0207 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0208 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0208 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0209 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0209 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0210 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0210 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0211 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0211 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0212 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0212 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0213 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0213 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0214 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0214 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0215 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0215 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0216 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0216 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0217 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0217 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0218 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0218 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0219 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0219 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0220 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0220 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0221 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0221 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0222 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0222 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0223 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0223 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0224 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0224 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0225 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0225 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0226 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0226 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0227 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0227 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0228 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0228 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0229 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0229 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0230 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0230 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0231 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0231 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0232 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0232 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0233 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0233 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0234 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0234 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0235 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0235 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0236 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0236 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0237 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0237 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0238 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0238 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0239 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0239 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0240 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0240 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0241 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0241 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0242 | Agent tank_1_1 returned error: 500
22:08:15 | WARNING  | TICK:0242 | Agent tank_1_2 returned error: 500
22:08:15 | WARNING  | TICK:0243 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0243 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0244 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0244 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0245 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0245 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0246 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0246 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0247 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0247 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0248 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0248 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0249 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0249 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0250 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0250 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0251 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0251 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0252 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0252 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0253 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0253 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0254 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0254 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0255 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0255 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0256 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0256 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0257 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0257 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0258 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0258 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0259 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0259 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0260 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0260 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0261 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0261 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0262 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0262 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0263 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0263 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0264 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0264 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0265 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0265 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0266 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0266 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0267 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0267 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0268 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0268 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0269 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0269 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0270 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0270 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0271 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0271 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0272 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0272 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0273 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0273 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0274 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0274 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0275 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0275 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0276 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0276 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0277 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0277 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0278 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0278 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0279 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0279 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0280 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0280 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0281 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0281 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0282 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0282 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0283 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0283 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0284 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0284 | Agent tank_1_2 returned error: 500
22:08:16 | WARNING  | TICK:0285 | Agent tank_1_1 returned error: 500
22:08:16 | WARNING  | TICK:0285 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0286 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0286 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0287 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0287 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0288 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0288 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0289 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0289 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0290 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0290 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0291 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0291 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0292 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0292 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0293 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0293 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0294 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0294 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0295 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0295 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0296 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0296 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0297 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0297 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0298 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0298 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0299 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0299 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0300 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0300 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0301 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0301 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0302 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0302 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0303 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0303 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0304 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0304 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0305 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0305 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0306 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0306 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0307 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0307 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0308 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0308 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0309 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0309 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0310 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0310 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0311 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0311 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0312 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0312 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0313 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0313 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0314 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0314 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0315 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0315 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0316 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0316 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0317 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0317 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0318 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0318 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0319 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0319 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0320 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0320 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0321 | Agent tank_1_1 returned error: 500
22:08:17 | WARNING  | TICK:0321 | Agent tank_1_2 returned error: 500
22:08:17 | WARNING  | TICK:0322 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0322 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0323 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0323 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0324 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0324 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0325 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0325 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0326 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0326 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0327 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0327 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0328 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0328 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0329 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0329 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0330 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0330 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0331 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0331 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0332 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0332 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0333 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0333 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0334 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0334 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0335 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0335 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0336 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0336 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0337 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0337 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0338 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0338 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0339 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0339 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0340 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0340 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0341 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0341 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0342 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0342 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0343 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0343 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0344 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0344 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0345 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0345 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0346 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0346 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0347 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0347 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0348 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0348 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0349 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0349 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0350 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0350 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0351 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0351 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0352 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0352 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0353 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0353 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0354 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0354 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0355 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0355 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0356 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0356 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0357 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0357 | Agent tank_1_2 returned error: 500
22:08:18 | WARNING  | TICK:0358 | Agent tank_1_1 returned error: 500
22:08:18 | WARNING  | TICK:0358 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0359 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0359 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0360 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0360 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0361 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0361 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0362 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0362 | Agent tank_1_2 returned error: 500
