18:52:17 | INFO     | TICK:0000 | GameCore initialized with session ID: c8b0779c
18:52:30 | DEBUG    | TICK:0069 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0069 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0070 | Tick 70 started
18:52:30 | DEBUG    | TICK:0070 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0070 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0070 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0070 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0071 | Tick 71 started
18:52:30 | DEBUG    | TICK:0071 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0071 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0071 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0071 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0072 | Tick 72 started
18:52:30 | DEBUG    | TICK:0072 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0072 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0072 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0072 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0073 | Tick 73 started
18:52:30 | DEBUG    | TICK:0073 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0073 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0073 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0073 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0074 | Tick 74 started
18:52:30 | DEBUG    | TICK:0074 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0074 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0074 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0074 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0075 | Tick 75 started
18:52:30 | DEBUG    | TICK:0075 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0075 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0075 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0075 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0076 | Tick 76 started
18:52:30 | DEBUG    | TICK:0076 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0076 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0076 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0076 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0077 | Tick 77 started
18:52:30 | DEBUG    | TICK:0077 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0077 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0077 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0077 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0078 | Tick 78 started
18:52:30 | DEBUG    | TICK:0078 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0078 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0078 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0078 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0079 | Tick 79 started
18:52:30 | DEBUG    | TICK:0079 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0079 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0079 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0079 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0080 | Tick 80 started
18:52:30 | DEBUG    | TICK:0080 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0080 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0080 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0080 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0081 | Tick 81 started
18:52:30 | DEBUG    | TICK:0081 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0081 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0081 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0081 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0082 | Tick 82 started
18:52:30 | DEBUG    | TICK:0082 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0082 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0082 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0082 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0083 | Tick 83 started
18:52:30 | DEBUG    | TICK:0083 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0083 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0083 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0083 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0084 | Tick 84 started
18:52:30 | DEBUG    | TICK:0084 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0084 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0084 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0084 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0085 | Tick 85 started
18:52:30 | DEBUG    | TICK:0085 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0085 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0085 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0085 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0086 | Tick 86 started
18:52:30 | DEBUG    | TICK:0086 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0086 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0086 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0086 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0087 | Tick 87 started
18:52:30 | DEBUG    | TICK:0087 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0087 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0087 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0087 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0088 | Tick 88 started
18:52:30 | DEBUG    | TICK:0088 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0088 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0088 | Team 1 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0088 | Team 2 has 5 tanks alive
18:52:30 | DEBUG    | TICK:0089 | Tick 89 started
18:52:31 | DEBUG    | TICK:0089 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0089 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0089 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0089 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0090 | Tick 90 started
18:52:31 | DEBUG    | TICK:0090 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0090 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0090 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0090 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0091 | Tick 91 started
18:52:31 | DEBUG    | TICK:0091 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0091 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0091 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0091 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0092 | Tick 92 started
18:52:31 | DEBUG    | TICK:0092 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0092 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0092 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0092 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0093 | Tick 93 started
18:52:31 | DEBUG    | TICK:0093 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0093 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0093 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0093 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0094 | Tick 94 started
18:52:31 | DEBUG    | TICK:0094 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0094 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0094 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0094 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0095 | Tick 95 started
18:52:31 | DEBUG    | TICK:0095 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0095 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0095 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0095 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0096 | Tick 96 started
18:52:31 | DEBUG    | TICK:0096 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0096 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0096 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0096 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0097 | Tick 97 started
18:52:31 | DEBUG    | TICK:0097 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0097 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0097 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0097 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0098 | Tick 98 started
18:52:31 | DEBUG    | TICK:0098 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0098 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0098 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0098 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0099 | Tick 99 started
18:52:31 | DEBUG    | TICK:0099 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0099 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0099 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0099 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0100 | Tick 100 started
18:52:31 | ERROR    | TICK:0100 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0100 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0100 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0100 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0100 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0100 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0101 | Tick 101 started
18:52:31 | ERROR    | TICK:0101 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0101 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0101 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0101 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0101 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0101 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0102 | Tick 102 started
18:52:31 | ERROR    | TICK:0102 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0102 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0102 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0102 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0102 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0102 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0103 | Tick 103 started
18:52:31 | ERROR    | TICK:0103 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0103 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0103 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0103 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0103 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0103 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0104 | Tick 104 started
18:52:31 | ERROR    | TICK:0104 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0104 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0104 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0104 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0104 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0104 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0105 | Tick 105 started
18:52:31 | ERROR    | TICK:0105 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0105 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0105 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0105 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0105 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0105 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0106 | Tick 106 started
18:52:31 | ERROR    | TICK:0106 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0106 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0106 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0106 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0106 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0106 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0107 | Tick 107 started
18:52:31 | ERROR    | TICK:0107 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0107 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0107 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0107 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0107 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0107 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0108 | Tick 108 started
18:52:31 | ERROR    | TICK:0108 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0108 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0108 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0108 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0108 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0108 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0109 | Tick 109 started
18:52:31 | ERROR    | TICK:0109 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0109 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0109 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0109 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0109 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0109 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0110 | Tick 110 started
18:52:31 | ERROR    | TICK:0110 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0110 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0110 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0110 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0110 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0110 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0111 | Tick 111 started
18:52:31 | ERROR    | TICK:0111 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0111 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0111 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0111 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0111 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0111 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0112 | Tick 112 started
18:52:31 | ERROR    | TICK:0112 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0112 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0112 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0112 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0112 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0112 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0113 | Tick 113 started
18:52:31 | ERROR    | TICK:0113 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0113 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0113 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0113 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0113 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0113 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0114 | Tick 114 started
18:52:31 | ERROR    | TICK:0114 | Physics processing failed: TANK_TAK_MOVING
18:52:31 | ERROR    | TICK:0114 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

18:52:31 | DEBUG    | TICK:0114 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0114 | Team 2 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0114 | Team 1 has 5 tanks alive
18:52:31 | DEBUG    | TICK:0114 | Team 2 has 5 tanks alive
