21:00:50 | INFO     | TICK:0000 | GameCore initialized with session ID: 302344bc
21:01:12 | DEBUG    | TICK:0342 | Team 1 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0342 | Team 2 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0343 | Tick 343 started
21:01:12 | WARNING  | TICK:0343 | Agent tank_1_1 returned error: 500
21:01:12 | DEBUG    | TICK:0343 | Team 1 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0343 | Team 2 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0343 | Team 1 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0343 | Team 2 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0344 | Tick 344 started
21:01:12 | WARNING  | TICK:0344 | Agent tank_1_1 returned error: 500
21:01:12 | DEBUG    | TICK:0344 | Team 1 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0344 | Team 2 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0344 | Team 1 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0344 | Team 2 has 5 tanks alive
21:01:12 | DEBUG    | TICK:0345 | Tick 345 started
21:01:13 | WARNING  | TICK:0345 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0345 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0345 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0345 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0345 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0346 | Tick 346 started
21:01:13 | WARNING  | TICK:0346 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0346 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0346 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0346 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0346 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0347 | Tick 347 started
21:01:13 | WARNING  | TICK:0347 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0347 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0347 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0347 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0347 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0348 | Tick 348 started
21:01:13 | WARNING  | TICK:0348 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0348 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0348 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0348 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0348 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0349 | Tick 349 started
21:01:13 | WARNING  | TICK:0349 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0349 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0349 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0349 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0349 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0350 | Tick 350 started
21:01:13 | WARNING  | TICK:0350 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0350 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0350 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0350 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0350 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0351 | Tick 351 started
21:01:13 | WARNING  | TICK:0351 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0351 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0351 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0351 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0351 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0352 | Tick 352 started
21:01:13 | WARNING  | TICK:0352 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0352 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0352 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0352 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0352 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0353 | Tick 353 started
21:01:13 | WARNING  | TICK:0353 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0353 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0353 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0353 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0353 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0354 | Tick 354 started
21:01:13 | WARNING  | TICK:0354 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0354 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0354 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0354 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0354 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0355 | Tick 355 started
21:01:13 | WARNING  | TICK:0355 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0355 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0355 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0355 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0355 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0356 | Tick 356 started
21:01:13 | WARNING  | TICK:0356 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0356 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0356 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0356 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0356 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0357 | Tick 357 started
21:01:13 | WARNING  | TICK:0357 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0357 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0357 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0357 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0357 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0358 | Tick 358 started
21:01:13 | WARNING  | TICK:0358 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0358 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0358 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0358 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0358 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0359 | Tick 359 started
21:01:13 | WARNING  | TICK:0359 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0359 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0359 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0359 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0359 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0360 | Tick 360 started
21:01:13 | WARNING  | TICK:0360 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0360 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0360 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0360 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0360 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0361 | Tick 361 started
21:01:13 | WARNING  | TICK:0361 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0361 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0361 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0361 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0361 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0362 | Tick 362 started
21:01:13 | WARNING  | TICK:0362 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0362 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0362 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0362 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0362 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0363 | Tick 363 started
21:01:13 | WARNING  | TICK:0363 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0363 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0363 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0363 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0363 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0364 | Tick 364 started
21:01:13 | WARNING  | TICK:0364 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0364 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0364 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0364 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0364 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0365 | Tick 365 started
21:01:13 | WARNING  | TICK:0365 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0365 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0365 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0365 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0365 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0366 | Tick 366 started
21:01:13 | WARNING  | TICK:0366 | Agent tank_1_1 returned error: 500
21:01:13 | DEBUG    | TICK:0366 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0366 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0366 | Team 1 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0366 | Team 2 has 5 tanks alive
21:01:13 | DEBUG    | TICK:0367 | Tick 367 started
21:01:14 | WARNING  | TICK:0367 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0367 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0367 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0367 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0367 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0368 | Tick 368 started
21:01:14 | WARNING  | TICK:0368 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0368 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0368 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0368 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0368 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0369 | Tick 369 started
21:01:14 | WARNING  | TICK:0369 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0369 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0369 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0369 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0369 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0370 | Tick 370 started
21:01:14 | WARNING  | TICK:0370 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0370 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0370 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0370 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0370 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0371 | Tick 371 started
21:01:14 | WARNING  | TICK:0371 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0371 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0371 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0371 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0371 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0372 | Tick 372 started
21:01:14 | WARNING  | TICK:0372 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0372 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0372 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0372 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0372 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0373 | Tick 373 started
21:01:14 | WARNING  | TICK:0373 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0373 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0373 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0373 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0373 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0374 | Tick 374 started
21:01:14 | WARNING  | TICK:0374 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0374 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0374 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0374 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0374 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0375 | Tick 375 started
21:01:14 | WARNING  | TICK:0375 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0375 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0375 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0375 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0375 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0376 | Tick 376 started
21:01:14 | WARNING  | TICK:0376 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0376 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0376 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0376 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0376 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0377 | Tick 377 started
21:01:14 | WARNING  | TICK:0377 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0377 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0377 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0377 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0377 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0378 | Tick 378 started
21:01:14 | WARNING  | TICK:0378 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0378 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0378 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0378 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0378 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0379 | Tick 379 started
21:01:14 | WARNING  | TICK:0379 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0379 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0379 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0379 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0379 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0380 | Tick 380 started
21:01:14 | WARNING  | TICK:0380 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0380 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0380 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0380 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0380 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0381 | Tick 381 started
21:01:14 | WARNING  | TICK:0381 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0381 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0381 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0381 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0381 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0382 | Tick 382 started
21:01:14 | WARNING  | TICK:0382 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0382 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0382 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0382 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0382 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0383 | Tick 383 started
21:01:14 | WARNING  | TICK:0383 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0383 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0383 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0383 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0383 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0384 | Tick 384 started
21:01:14 | WARNING  | TICK:0384 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0384 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0384 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0384 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0384 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0385 | Tick 385 started
21:01:14 | WARNING  | TICK:0385 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0385 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0385 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0385 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0385 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0386 | Tick 386 started
21:01:14 | WARNING  | TICK:0386 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0386 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0386 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0386 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0386 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0387 | Tick 387 started
21:01:14 | WARNING  | TICK:0387 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0387 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0387 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0387 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0387 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0388 | Tick 388 started
21:01:14 | WARNING  | TICK:0388 | Agent tank_1_1 returned error: 500
21:01:14 | DEBUG    | TICK:0388 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0388 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0388 | Team 1 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0388 | Team 2 has 5 tanks alive
21:01:14 | DEBUG    | TICK:0389 | Tick 389 started
21:01:14 | WARNING  | TICK:0389 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0389 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0389 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0389 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0389 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0390 | Tick 390 started
21:01:15 | WARNING  | TICK:0390 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0390 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0390 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0390 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0390 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0391 | Tick 391 started
21:01:15 | WARNING  | TICK:0391 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0391 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0391 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0391 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0391 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0392 | Tick 392 started
21:01:15 | WARNING  | TICK:0392 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0392 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0392 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0392 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0392 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0393 | Tick 393 started
21:01:15 | WARNING  | TICK:0393 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0393 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0393 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0393 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0393 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0394 | Tick 394 started
21:01:15 | WARNING  | TICK:0394 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0394 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0394 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0394 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0394 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0395 | Tick 395 started
21:01:15 | WARNING  | TICK:0395 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0395 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0395 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0395 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0395 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0396 | Tick 396 started
21:01:15 | WARNING  | TICK:0396 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0396 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0396 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0396 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0396 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0397 | Tick 397 started
21:01:15 | WARNING  | TICK:0397 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0397 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0397 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0397 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0397 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0398 | Tick 398 started
21:01:15 | WARNING  | TICK:0398 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0398 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0398 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0398 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0398 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0399 | Tick 399 started
21:01:15 | WARNING  | TICK:0399 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0399 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0399 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0399 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0399 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0400 | Tick 400 started
21:01:15 | WARNING  | TICK:0400 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0400 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0400 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0400 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0400 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0401 | Tick 401 started
21:01:15 | WARNING  | TICK:0401 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0401 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0401 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0401 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0401 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0402 | Tick 402 started
21:01:15 | WARNING  | TICK:0402 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0402 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0402 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0402 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0402 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0403 | Tick 403 started
21:01:15 | WARNING  | TICK:0403 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0403 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0403 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0403 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0403 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0404 | Tick 404 started
21:01:15 | WARNING  | TICK:0404 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0404 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0404 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0404 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0404 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0405 | Tick 405 started
21:01:15 | WARNING  | TICK:0405 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0405 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0405 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0405 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0405 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0406 | Tick 406 started
21:01:15 | WARNING  | TICK:0406 | Agent tank_1_1 returned error: 500
21:01:15 | DEBUG    | TICK:0406 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0406 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0406 | Team 1 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0406 | Team 2 has 5 tanks alive
21:01:15 | DEBUG    | TICK:0407 | Tick 407 started
