20:10:55 | INFO     | TICK:0000 | GameCore initialized with session ID: 13694fc8
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0415 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0415 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0415 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0415 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0416 | Tick 416 started
20:11:20 | ERROR    | TICK:0416 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0416 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0416 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0416 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0416 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0416 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0417 | Tick 417 started
20:11:20 | ERROR    | TICK:0417 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0417 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0417 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0417 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0417 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0417 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0418 | Tick 418 started
20:11:20 | ERROR    | TICK:0418 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0418 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0418 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0418 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0418 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0418 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0419 | Tick 419 started
20:11:20 | ERROR    | TICK:0419 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0419 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0419 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0419 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0419 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0419 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0420 | Tick 420 started
20:11:20 | ERROR    | TICK:0420 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0420 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0420 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0420 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0420 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0420 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0421 | Tick 421 started
20:11:20 | ERROR    | TICK:0421 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0421 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0421 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0421 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0421 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0421 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0422 | Tick 422 started
20:11:20 | ERROR    | TICK:0422 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0422 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0422 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0422 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0422 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0422 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0423 | Tick 423 started
20:11:20 | ERROR    | TICK:0423 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0423 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0423 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0423 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0423 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0423 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0424 | Tick 424 started
20:11:20 | ERROR    | TICK:0424 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0424 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0424 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0424 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0424 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0424 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0425 | Tick 425 started
20:11:20 | ERROR    | TICK:0425 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0425 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0425 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0425 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0425 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0425 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0426 | Tick 426 started
20:11:20 | ERROR    | TICK:0426 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0426 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0426 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0426 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0426 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0426 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0427 | Tick 427 started
20:11:20 | ERROR    | TICK:0427 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0427 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0427 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0427 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0427 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0427 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0428 | Tick 428 started
20:11:20 | ERROR    | TICK:0428 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0428 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0428 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0428 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0428 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0428 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0429 | Tick 429 started
20:11:20 | ERROR    | TICK:0429 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0429 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0429 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0429 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0429 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0429 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0430 | Tick 430 started
20:11:20 | ERROR    | TICK:0430 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0430 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0430 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0430 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0430 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0430 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0431 | Tick 431 started
20:11:20 | ERROR    | TICK:0431 | Physics processing failed: TANK_TAK_MOVING
20:11:20 | ERROR    | TICK:0431 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:20 | DEBUG    | TICK:0431 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0431 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0431 | Team 1 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0431 | Team 2 has 5 tanks alive
20:11:20 | DEBUG    | TICK:0432 | Tick 432 started
20:11:21 | ERROR    | TICK:0432 | Physics processing failed: TANK_TAK_MOVING
20:11:21 | ERROR    | TICK:0432 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:21 | DEBUG    | TICK:0432 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0432 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0432 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0432 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0433 | Tick 433 started
20:11:21 | ERROR    | TICK:0433 | Physics processing failed: TANK_TAK_MOVING
20:11:21 | ERROR    | TICK:0433 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:21 | DEBUG    | TICK:0433 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0433 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0433 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0433 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0434 | Tick 434 started
20:11:21 | ERROR    | TICK:0434 | Physics processing failed: TANK_TAK_MOVING
20:11:21 | ERROR    | TICK:0434 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:21 | DEBUG    | TICK:0434 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0434 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0434 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0434 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0435 | Tick 435 started
20:11:21 | ERROR    | TICK:0435 | Physics processing failed: TANK_TAK_MOVING
20:11:21 | ERROR    | TICK:0435 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:21 | DEBUG    | TICK:0435 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0435 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0435 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0435 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0436 | Tick 436 started
20:11:21 | ERROR    | TICK:0436 | Physics processing failed: TANK_TAK_MOVING
20:11:21 | ERROR    | TICK:0436 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:21 | DEBUG    | TICK:0436 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0436 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0436 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0436 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0437 | Tick 437 started
20:11:21 | ERROR    | TICK:0437 | Physics processing failed: TANK_TAK_MOVING
20:11:21 | ERROR    | TICK:0437 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:21 | DEBUG    | TICK:0437 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0437 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0437 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0437 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0438 | Tick 438 started
20:11:21 | ERROR    | TICK:0438 | Physics processing failed: TANK_TAK_MOVING
20:11:21 | ERROR    | TICK:0438 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:21 | DEBUG    | TICK:0438 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0438 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0438 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0438 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0439 | Tick 439 started
20:11:21 | ERROR    | TICK:0439 | Physics processing failed: TANK_TAK_MOVING
20:11:21 | ERROR    | TICK:0439 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:11:21 | DEBUG    | TICK:0439 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0439 | Team 2 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0439 | Team 1 has 5 tanks alive
20:11:21 | DEBUG    | TICK:0439 | Team 2 has 5 tanks alive
