03:13:41 | INFO     | TICK:0000 | GameCore initialized with session ID: 4a29ba2c
03:14:11 | DEBUG    | TICK:0533 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0533 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0533 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0533 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0534 | Tick 534 started
03:14:11 | DEBUG    | TICK:0534 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0534 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0534 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0534 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0535 | Tick 535 started
03:14:11 | DEBUG    | TICK:0535 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0535 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0535 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0535 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0536 | Tick 536 started
03:14:11 | DEBUG    | TICK:0536 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0536 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0536 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0536 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0537 | Tick 537 started
03:14:11 | DEBUG    | TICK:0537 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0537 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0537 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0537 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0538 | Tick 538 started
03:14:11 | DEBUG    | TICK:0538 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0538 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0538 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0538 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0539 | Tick 539 started
03:14:11 | DEBUG    | TICK:0539 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0539 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0539 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0539 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0540 | Tick 540 started
03:14:11 | DEBUG    | TICK:0540 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0540 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0540 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0540 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0541 | Tick 541 started
03:14:11 | DEBUG    | TICK:0541 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0541 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0541 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0541 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0542 | Tick 542 started
03:14:11 | DEBUG    | TICK:0542 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0542 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0542 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0542 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0543 | Tick 543 started
03:14:11 | DEBUG    | TICK:0543 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0543 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0543 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0543 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0544 | Tick 544 started
03:14:11 | DEBUG    | TICK:0544 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0544 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0544 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0544 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0545 | Tick 545 started
03:14:11 | DEBUG    | TICK:0545 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0545 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0545 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0545 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0546 | Tick 546 started
03:14:11 | DEBUG    | TICK:0546 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0546 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0546 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0546 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0547 | Tick 547 started
03:14:11 | DEBUG    | TICK:0547 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0547 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0547 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0547 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0548 | Tick 548 started
03:14:11 | DEBUG    | TICK:0548 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0548 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0548 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0548 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0549 | Tick 549 started
03:14:11 | DEBUG    | TICK:0549 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0549 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0549 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0549 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0550 | Tick 550 started
03:14:11 | DEBUG    | TICK:0550 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0550 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0550 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0550 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0551 | Tick 551 started
03:14:11 | DEBUG    | TICK:0551 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0551 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0551 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0551 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0552 | Tick 552 started
03:14:11 | DEBUG    | TICK:0552 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0552 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0552 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0552 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0553 | Tick 553 started
03:14:11 | DEBUG    | TICK:0553 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0553 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0553 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0553 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0554 | Tick 554 started
03:14:11 | DEBUG    | TICK:0554 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0554 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0554 | Team 1 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0554 | Team 2 has 5 tanks alive
03:14:11 | DEBUG    | TICK:0555 | Tick 555 started
03:14:12 | DEBUG    | TICK:0555 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0555 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0555 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0555 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0556 | Tick 556 started
03:14:12 | DEBUG    | TICK:0556 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0556 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0556 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0556 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0557 | Tick 557 started
03:14:12 | DEBUG    | TICK:0557 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0557 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0557 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0557 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0558 | Tick 558 started
03:14:12 | DEBUG    | TICK:0558 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0558 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0558 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0558 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0559 | Tick 559 started
03:14:12 | DEBUG    | TICK:0559 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0559 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0559 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0559 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0560 | Tick 560 started
03:14:12 | DEBUG    | TICK:0560 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0560 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0560 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0560 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0561 | Tick 561 started
03:14:12 | DEBUG    | TICK:0561 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0561 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0561 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0561 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0562 | Tick 562 started
03:14:12 | DEBUG    | TICK:0562 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0562 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0562 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0562 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0563 | Tick 563 started
03:14:12 | DEBUG    | TICK:0563 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0563 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0563 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0563 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0564 | Tick 564 started
03:14:12 | DEBUG    | TICK:0564 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0564 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0564 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0564 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0565 | Tick 565 started
03:14:12 | DEBUG    | TICK:0565 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0565 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0565 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0565 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0566 | Tick 566 started
03:14:12 | DEBUG    | TICK:0566 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0566 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0566 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0566 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0567 | Tick 567 started
03:14:12 | DEBUG    | TICK:0567 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0567 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0567 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0567 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0568 | Tick 568 started
03:14:12 | DEBUG    | TICK:0568 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0568 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0568 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0568 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0569 | Tick 569 started
03:14:12 | DEBUG    | TICK:0569 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0569 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0569 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0569 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0570 | Tick 570 started
03:14:12 | DEBUG    | TICK:0570 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0570 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0570 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0570 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0571 | Tick 571 started
03:14:12 | DEBUG    | TICK:0571 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0571 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0571 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0571 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0572 | Tick 572 started
03:14:12 | DEBUG    | TICK:0572 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0572 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0572 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0572 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0573 | Tick 573 started
03:14:12 | DEBUG    | TICK:0573 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0573 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0573 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0573 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0574 | Tick 574 started
03:14:12 | DEBUG    | TICK:0574 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0574 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0574 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0574 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0575 | Tick 575 started
03:14:12 | DEBUG    | TICK:0575 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0575 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0575 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0575 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0576 | Tick 576 started
03:14:12 | DEBUG    | TICK:0576 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0576 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0576 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0576 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0577 | Tick 577 started
03:14:12 | DEBUG    | TICK:0577 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0577 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0577 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0577 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0578 | Tick 578 started
03:14:12 | DEBUG    | TICK:0578 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0578 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0578 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0578 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0579 | Tick 579 started
03:14:12 | DEBUG    | TICK:0579 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0579 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0579 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0579 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0580 | Tick 580 started
03:14:12 | DEBUG    | TICK:0580 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0580 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0580 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0580 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0581 | Tick 581 started
03:14:12 | DEBUG    | TICK:0581 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0581 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0581 | Team 1 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0581 | Team 2 has 5 tanks alive
03:14:12 | DEBUG    | TICK:0582 | Tick 582 started
03:14:13 | DEBUG    | TICK:0582 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0582 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0582 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0582 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0583 | Tick 583 started
03:14:13 | DEBUG    | TICK:0583 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0583 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0583 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0583 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0584 | Tick 584 started
03:14:13 | DEBUG    | TICK:0584 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0584 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0584 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0584 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0585 | Tick 585 started
03:14:13 | DEBUG    | TICK:0585 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0585 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0585 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0585 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0586 | Tick 586 started
03:14:13 | DEBUG    | TICK:0586 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0586 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0586 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0586 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0587 | Tick 587 started
03:14:13 | DEBUG    | TICK:0587 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0587 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0587 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0587 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0588 | Tick 588 started
03:14:13 | DEBUG    | TICK:0588 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0588 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0588 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0588 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0589 | Tick 589 started
03:14:13 | DEBUG    | TICK:0589 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0589 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0589 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0589 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0590 | Tick 590 started
03:14:13 | DEBUG    | TICK:0590 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0590 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0590 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0590 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0591 | Tick 591 started
03:14:13 | DEBUG    | TICK:0591 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0591 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0591 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0591 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0592 | Tick 592 started
03:14:13 | DEBUG    | TICK:0592 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0592 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0592 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0592 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0593 | Tick 593 started
03:14:13 | DEBUG    | TICK:0593 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0593 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0593 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0593 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0594 | Tick 594 started
03:14:13 | DEBUG    | TICK:0594 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0594 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0594 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0594 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0595 | Tick 595 started
03:14:13 | DEBUG    | TICK:0595 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0595 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0595 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0595 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0596 | Tick 596 started
03:14:13 | DEBUG    | TICK:0596 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0596 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0596 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0596 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0597 | Tick 597 started
03:14:13 | DEBUG    | TICK:0597 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0597 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0597 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0597 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0598 | Tick 598 started
03:14:13 | DEBUG    | TICK:0598 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0598 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0598 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0598 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0599 | Tick 599 started
03:14:13 | DEBUG    | TICK:0599 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0599 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0599 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0599 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0600 | Tick 600 started
03:14:13 | DEBUG    | TICK:0600 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0600 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0600 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0600 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0601 | Tick 601 started
03:14:13 | DEBUG    | TICK:0601 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0601 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0601 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0601 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0602 | Tick 602 started
03:14:13 | DEBUG    | TICK:0602 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0602 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0602 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0602 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0603 | Tick 603 started
03:14:13 | DEBUG    | TICK:0603 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0603 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0603 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0603 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0604 | Tick 604 started
03:14:13 | DEBUG    | TICK:0604 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0604 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0604 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0604 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0605 | Tick 605 started
03:14:13 | DEBUG    | TICK:0605 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0605 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0605 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0605 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0606 | Tick 606 started
03:14:13 | DEBUG    | TICK:0606 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0606 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0606 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0606 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0607 | Tick 607 started
03:14:13 | DEBUG    | TICK:0607 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0607 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0607 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0607 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0608 | Tick 608 started
03:14:13 | DEBUG    | TICK:0608 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0608 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0608 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0608 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0609 | Tick 609 started
03:14:13 | DEBUG    | TICK:0609 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0609 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0609 | Team 1 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0609 | Team 2 has 5 tanks alive
03:14:13 | DEBUG    | TICK:0610 | Tick 610 started
03:14:14 | DEBUG    | TICK:0610 | Team 1 has 5 tanks alive
03:14:14 | DEBUG    | TICK:0610 | Team 2 has 5 tanks alive
03:14:14 | DEBUG    | TICK:0610 | Team 1 has 5 tanks alive
03:14:14 | DEBUG    | TICK:0610 | Team 2 has 5 tanks alive
03:14:14 | DEBUG    | TICK:0611 | Tick 611 started
03:14:14 | DEBUG    | TICK:0611 | Team 1 has 5 tanks alive
03:14:14 | DEBUG    | TICK:0611 | Team 2 has 5 tanks alive
