20:57:24 | INFO     | TICK:0000 | GameCore initialized with session ID: 7c128a6b
20:57:33 | WARNING  | TICK:0102 | Agent tank_1_3 returned error: 500
20:57:33 | WARNING  | TICK:0102 | Agent tank_1_4 returned error: 500
20:57:33 | WARNING  | TICK:0102 | Agent tank_2_1 returned error: 500
20:57:33 | WARNING  | TICK:0102 | Agent tank_2_2 returned error: 500
20:57:33 | WARNING  | TICK:0102 | Agent tank_2_3 returned error: 500
20:57:33 | WARNING  | TICK:0102 | Agent tank_2_4 returned error: 500
20:57:33 | WARNING  | TICK:0102 | Agent tank_2_5 returned error: 500
20:57:33 | ERROR    | TICK:0102 | Physics processing failed: TANK_TAK_MOVING
20:57:33 | ERROR    | TICK:0102 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:33 | DEBUG    | TICK:0102 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0102 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0102 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0102 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0103 | Tick 103 started
20:57:33 | WARNING  | TICK:0103 | Agent tank_1_1 returned error: 500
20:57:33 | WARNING  | TICK:0103 | Agent tank_1_2 returned error: 500
20:57:33 | WARNING  | TICK:0103 | Agent tank_1_3 returned error: 500
20:57:33 | WARNING  | TICK:0103 | Agent tank_1_4 returned error: 500
20:57:33 | WARNING  | TICK:0103 | Agent tank_2_1 returned error: 500
20:57:33 | WARNING  | TICK:0103 | Agent tank_2_2 returned error: 500
20:57:33 | WARNING  | TICK:0103 | Agent tank_2_3 returned error: 500
20:57:33 | WARNING  | TICK:0103 | Agent tank_2_4 returned error: 500
20:57:33 | WARNING  | TICK:0103 | Agent tank_2_5 returned error: 500
20:57:33 | ERROR    | TICK:0103 | Physics processing failed: TANK_TAK_MOVING
20:57:33 | ERROR    | TICK:0103 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:33 | DEBUG    | TICK:0103 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0103 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0103 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0103 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0104 | Tick 104 started
20:57:33 | WARNING  | TICK:0104 | Agent tank_1_1 returned error: 500
20:57:33 | WARNING  | TICK:0104 | Agent tank_1_2 returned error: 500
20:57:33 | WARNING  | TICK:0104 | Agent tank_1_3 returned error: 500
20:57:33 | WARNING  | TICK:0104 | Agent tank_1_4 returned error: 500
20:57:33 | WARNING  | TICK:0104 | Agent tank_2_1 returned error: 500
20:57:33 | WARNING  | TICK:0104 | Agent tank_2_2 returned error: 500
20:57:33 | WARNING  | TICK:0104 | Agent tank_2_3 returned error: 500
20:57:33 | WARNING  | TICK:0104 | Agent tank_2_4 returned error: 500
20:57:33 | WARNING  | TICK:0104 | Agent tank_2_5 returned error: 500
20:57:33 | ERROR    | TICK:0104 | Physics processing failed: TANK_TAK_MOVING
20:57:33 | ERROR    | TICK:0104 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:33 | DEBUG    | TICK:0104 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0104 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0104 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0104 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0105 | Tick 105 started
20:57:33 | WARNING  | TICK:0105 | Agent tank_1_1 returned error: 500
20:57:33 | WARNING  | TICK:0105 | Agent tank_1_2 returned error: 500
20:57:33 | WARNING  | TICK:0105 | Agent tank_1_3 returned error: 500
20:57:33 | WARNING  | TICK:0105 | Agent tank_1_4 returned error: 500
20:57:33 | WARNING  | TICK:0105 | Agent tank_2_1 returned error: 500
20:57:33 | WARNING  | TICK:0105 | Agent tank_2_2 returned error: 500
20:57:33 | WARNING  | TICK:0105 | Agent tank_2_3 returned error: 500
20:57:33 | WARNING  | TICK:0105 | Agent tank_2_4 returned error: 500
20:57:33 | WARNING  | TICK:0105 | Agent tank_2_5 returned error: 500
20:57:33 | ERROR    | TICK:0105 | Physics processing failed: TANK_TAK_MOVING
20:57:33 | ERROR    | TICK:0105 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:33 | DEBUG    | TICK:0105 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0105 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0105 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0105 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0106 | Tick 106 started
20:57:33 | WARNING  | TICK:0106 | Agent tank_1_1 returned error: 500
20:57:33 | WARNING  | TICK:0106 | Agent tank_1_2 returned error: 500
20:57:33 | WARNING  | TICK:0106 | Agent tank_1_3 returned error: 500
20:57:33 | WARNING  | TICK:0106 | Agent tank_1_4 returned error: 500
20:57:33 | WARNING  | TICK:0106 | Agent tank_2_1 returned error: 500
20:57:33 | WARNING  | TICK:0106 | Agent tank_2_2 returned error: 500
20:57:33 | WARNING  | TICK:0106 | Agent tank_2_3 returned error: 500
20:57:33 | WARNING  | TICK:0106 | Agent tank_2_4 returned error: 500
20:57:33 | WARNING  | TICK:0106 | Agent tank_2_5 returned error: 500
20:57:33 | ERROR    | TICK:0106 | Physics processing failed: TANK_TAK_MOVING
20:57:33 | ERROR    | TICK:0106 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:33 | DEBUG    | TICK:0106 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0106 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0106 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0106 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0107 | Tick 107 started
20:57:33 | WARNING  | TICK:0107 | Agent tank_1_1 returned error: 500
20:57:33 | WARNING  | TICK:0107 | Agent tank_1_2 returned error: 500
20:57:33 | WARNING  | TICK:0107 | Agent tank_1_3 returned error: 500
20:57:33 | WARNING  | TICK:0107 | Agent tank_1_4 returned error: 500
20:57:33 | WARNING  | TICK:0107 | Agent tank_2_1 returned error: 500
20:57:33 | WARNING  | TICK:0107 | Agent tank_2_2 returned error: 500
20:57:33 | WARNING  | TICK:0107 | Agent tank_2_3 returned error: 500
20:57:33 | WARNING  | TICK:0107 | Agent tank_2_4 returned error: 500
20:57:33 | WARNING  | TICK:0107 | Agent tank_2_5 returned error: 500
20:57:33 | ERROR    | TICK:0107 | Physics processing failed: TANK_TAK_MOVING
20:57:33 | ERROR    | TICK:0107 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:33 | DEBUG    | TICK:0107 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0107 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0107 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0107 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0108 | Tick 108 started
20:57:33 | WARNING  | TICK:0108 | Agent tank_1_1 returned error: 500
20:57:33 | WARNING  | TICK:0108 | Agent tank_1_2 returned error: 500
20:57:33 | WARNING  | TICK:0108 | Agent tank_1_3 returned error: 500
20:57:33 | WARNING  | TICK:0108 | Agent tank_1_4 returned error: 500
20:57:33 | WARNING  | TICK:0108 | Agent tank_2_1 returned error: 500
20:57:33 | WARNING  | TICK:0108 | Agent tank_2_2 returned error: 500
20:57:33 | WARNING  | TICK:0108 | Agent tank_2_3 returned error: 500
20:57:33 | WARNING  | TICK:0108 | Agent tank_2_4 returned error: 500
20:57:33 | WARNING  | TICK:0108 | Agent tank_2_5 returned error: 500
20:57:33 | ERROR    | TICK:0108 | Physics processing failed: TANK_TAK_MOVING
20:57:33 | ERROR    | TICK:0108 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:33 | DEBUG    | TICK:0108 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0108 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0108 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0108 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0109 | Tick 109 started
20:57:33 | WARNING  | TICK:0109 | Agent tank_1_1 returned error: 500
20:57:33 | WARNING  | TICK:0109 | Agent tank_1_2 returned error: 500
20:57:33 | WARNING  | TICK:0109 | Agent tank_1_3 returned error: 500
20:57:33 | WARNING  | TICK:0109 | Agent tank_1_4 returned error: 500
20:57:33 | WARNING  | TICK:0109 | Agent tank_2_1 returned error: 500
20:57:33 | WARNING  | TICK:0109 | Agent tank_2_2 returned error: 500
20:57:33 | WARNING  | TICK:0109 | Agent tank_2_3 returned error: 500
20:57:33 | WARNING  | TICK:0109 | Agent tank_2_4 returned error: 500
20:57:33 | WARNING  | TICK:0109 | Agent tank_2_5 returned error: 500
20:57:33 | ERROR    | TICK:0109 | Physics processing failed: TANK_TAK_MOVING
20:57:33 | ERROR    | TICK:0109 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:33 | DEBUG    | TICK:0109 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0109 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0109 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0109 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0110 | Tick 110 started
20:57:33 | WARNING  | TICK:0110 | Agent tank_1_1 returned error: 500
20:57:33 | WARNING  | TICK:0110 | Agent tank_1_2 returned error: 500
20:57:33 | WARNING  | TICK:0110 | Agent tank_1_3 returned error: 500
20:57:33 | WARNING  | TICK:0110 | Agent tank_1_4 returned error: 500
20:57:33 | WARNING  | TICK:0110 | Agent tank_2_1 returned error: 500
20:57:33 | WARNING  | TICK:0110 | Agent tank_2_2 returned error: 500
20:57:33 | WARNING  | TICK:0110 | Agent tank_2_3 returned error: 500
20:57:33 | WARNING  | TICK:0110 | Agent tank_2_4 returned error: 500
20:57:33 | WARNING  | TICK:0110 | Agent tank_2_5 returned error: 500
20:57:33 | ERROR    | TICK:0110 | Physics processing failed: TANK_TAK_MOVING
20:57:33 | ERROR    | TICK:0110 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:33 | DEBUG    | TICK:0110 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0110 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0110 | Team 1 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0110 | Team 2 has 5 tanks alive
20:57:33 | DEBUG    | TICK:0111 | Tick 111 started
20:57:33 | WARNING  | TICK:0111 | Agent tank_1_1 returned error: 500
20:57:33 | WARNING  | TICK:0111 | Agent tank_1_2 returned error: 500
20:57:33 | WARNING  | TICK:0111 | Agent tank_1_3 returned error: 500
20:57:34 | WARNING  | TICK:0111 | Agent tank_1_4 returned error: 500
20:57:34 | WARNING  | TICK:0111 | Agent tank_2_1 returned error: 500
20:57:34 | WARNING  | TICK:0111 | Agent tank_2_2 returned error: 500
20:57:34 | WARNING  | TICK:0111 | Agent tank_2_3 returned error: 500
20:57:34 | WARNING  | TICK:0111 | Agent tank_2_4 returned error: 500
20:57:34 | WARNING  | TICK:0111 | Agent tank_2_5 returned error: 500
20:57:34 | ERROR    | TICK:0111 | Physics processing failed: TANK_TAK_MOVING
20:57:34 | ERROR    | TICK:0111 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:34 | DEBUG    | TICK:0111 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0111 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0111 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0111 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0112 | Tick 112 started
20:57:34 | WARNING  | TICK:0112 | Agent tank_1_1 returned error: 500
20:57:34 | WARNING  | TICK:0112 | Agent tank_1_2 returned error: 500
20:57:34 | WARNING  | TICK:0112 | Agent tank_1_3 returned error: 500
20:57:34 | WARNING  | TICK:0112 | Agent tank_1_4 returned error: 500
20:57:34 | WARNING  | TICK:0112 | Agent tank_2_1 returned error: 500
20:57:34 | WARNING  | TICK:0112 | Agent tank_2_2 returned error: 500
20:57:34 | WARNING  | TICK:0112 | Agent tank_2_3 returned error: 500
20:57:34 | WARNING  | TICK:0112 | Agent tank_2_4 returned error: 500
20:57:34 | WARNING  | TICK:0112 | Agent tank_2_5 returned error: 500
20:57:34 | ERROR    | TICK:0112 | Physics processing failed: TANK_TAK_MOVING
20:57:34 | ERROR    | TICK:0112 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:34 | DEBUG    | TICK:0112 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0112 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0112 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0112 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0113 | Tick 113 started
20:57:34 | WARNING  | TICK:0113 | Agent tank_1_1 returned error: 500
20:57:34 | WARNING  | TICK:0113 | Agent tank_1_2 returned error: 500
20:57:34 | WARNING  | TICK:0113 | Agent tank_1_3 returned error: 500
20:57:34 | WARNING  | TICK:0113 | Agent tank_1_4 returned error: 500
20:57:34 | WARNING  | TICK:0113 | Agent tank_2_1 returned error: 500
20:57:34 | WARNING  | TICK:0113 | Agent tank_2_2 returned error: 500
20:57:34 | WARNING  | TICK:0113 | Agent tank_2_3 returned error: 500
20:57:34 | WARNING  | TICK:0113 | Agent tank_2_4 returned error: 500
20:57:34 | WARNING  | TICK:0113 | Agent tank_2_5 returned error: 500
20:57:34 | ERROR    | TICK:0113 | Physics processing failed: TANK_TAK_MOVING
20:57:34 | ERROR    | TICK:0113 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:34 | DEBUG    | TICK:0113 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0113 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0113 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0113 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0114 | Tick 114 started
20:57:34 | WARNING  | TICK:0114 | Agent tank_1_1 returned error: 500
20:57:34 | WARNING  | TICK:0114 | Agent tank_1_2 returned error: 500
20:57:34 | WARNING  | TICK:0114 | Agent tank_1_3 returned error: 500
20:57:34 | WARNING  | TICK:0114 | Agent tank_1_4 returned error: 500
20:57:34 | WARNING  | TICK:0114 | Agent tank_2_1 returned error: 500
20:57:34 | WARNING  | TICK:0114 | Agent tank_2_2 returned error: 500
20:57:34 | WARNING  | TICK:0114 | Agent tank_2_3 returned error: 500
20:57:34 | WARNING  | TICK:0114 | Agent tank_2_4 returned error: 500
20:57:34 | WARNING  | TICK:0114 | Agent tank_2_5 returned error: 500
20:57:34 | ERROR    | TICK:0114 | Physics processing failed: TANK_TAK_MOVING
20:57:34 | ERROR    | TICK:0114 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:34 | DEBUG    | TICK:0114 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0114 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0114 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0114 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0115 | Tick 115 started
20:57:34 | WARNING  | TICK:0115 | Agent tank_1_1 returned error: 500
20:57:34 | WARNING  | TICK:0115 | Agent tank_1_2 returned error: 500
20:57:34 | WARNING  | TICK:0115 | Agent tank_1_3 returned error: 500
20:57:34 | WARNING  | TICK:0115 | Agent tank_1_4 returned error: 500
20:57:34 | WARNING  | TICK:0115 | Agent tank_2_1 returned error: 500
20:57:34 | WARNING  | TICK:0115 | Agent tank_2_2 returned error: 500
20:57:34 | WARNING  | TICK:0115 | Agent tank_2_3 returned error: 500
20:57:34 | WARNING  | TICK:0115 | Agent tank_2_4 returned error: 500
20:57:34 | WARNING  | TICK:0115 | Agent tank_2_5 returned error: 500
20:57:34 | ERROR    | TICK:0115 | Physics processing failed: TANK_TAK_MOVING
20:57:34 | ERROR    | TICK:0115 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:34 | DEBUG    | TICK:0115 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0115 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0115 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0115 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0116 | Tick 116 started
20:57:34 | WARNING  | TICK:0116 | Agent tank_1_1 returned error: 500
20:57:34 | WARNING  | TICK:0116 | Agent tank_1_2 returned error: 500
20:57:34 | WARNING  | TICK:0116 | Agent tank_1_3 returned error: 500
20:57:34 | WARNING  | TICK:0116 | Agent tank_1_4 returned error: 500
20:57:34 | WARNING  | TICK:0116 | Agent tank_2_1 returned error: 500
20:57:34 | WARNING  | TICK:0116 | Agent tank_2_2 returned error: 500
20:57:34 | WARNING  | TICK:0116 | Agent tank_2_3 returned error: 500
20:57:34 | WARNING  | TICK:0116 | Agent tank_2_4 returned error: 500
20:57:34 | WARNING  | TICK:0116 | Agent tank_2_5 returned error: 500
20:57:34 | ERROR    | TICK:0116 | Physics processing failed: TANK_TAK_MOVING
20:57:34 | ERROR    | TICK:0116 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:34 | DEBUG    | TICK:0116 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0116 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0116 | Team 1 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0116 | Team 2 has 5 tanks alive
20:57:34 | DEBUG    | TICK:0117 | Tick 117 started
20:57:34 | WARNING  | TICK:0117 | Agent tank_1_1 returned error: 500
20:57:34 | WARNING  | TICK:0117 | Agent tank_1_2 returned error: 500
20:57:34 | WARNING  | TICK:0117 | Agent tank_1_3 returned error: 500
20:57:34 | WARNING  | TICK:0117 | Agent tank_1_4 returned error: 500
20:57:34 | WARNING  | TICK:0117 | Agent tank_2_1 returned error: 500
20:57:34 | WARNING  | TICK:0117 | Agent tank_2_2 returned error: 500
20:57:34 | WARNING  | TICK:0117 | Agent tank_2_3 returned error: 500
20:57:34 | WARNING  | TICK:0117 | Agent tank_2_4 returned error: 500
20:57:34 | WARNING  | TICK:0117 | Agent tank_2_5 returned error: 500
