20:03:29 | INFO     | TICK:0000 | GameCore initialized with session ID: 47c2c6af
20:05:35 | DEBUG    | TICK:3629 | Team 1 has 2 tanks alive
20:05:35 | DEBUG    | TICK:3629 | Team 2 has 4 tanks alive
20:05:35 | DEBUG    | TICK:3629 | Team 1 has 2 tanks alive
20:05:35 | DEBUG    | TICK:3629 | Team 2 has 4 tanks alive
20:05:35 | DEBUG    | TICK:3630 | Tick 3630 started
20:05:35 | DEBUG    | TICK:3630 | Team 1 has 2 tanks alive
20:05:35 | DEBUG    | TICK:3630 | Team 2 has 4 tanks alive
20:05:35 | DEBUG    | TICK:3630 | Team 1 has 2 tanks alive
20:05:35 | DEBUG    | TICK:3630 | Team 2 has 4 tanks alive
20:05:35 | DEBUG    | TICK:3631 | Tick 3631 started
20:05:35 | DEBUG    | TICK:3631 | Team 1 has 2 tanks alive
20:05:35 | DEBUG    | TICK:3631 | Team 2 has 4 tanks alive
20:05:35 | DEBUG    | TICK:3631 | Team 1 has 2 tanks alive
20:05:35 | DEBUG    | TICK:3631 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3632 | Tick 3632 started
20:05:36 | DEBUG    | TICK:3632 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3632 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3632 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3632 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3633 | Tick 3633 started
20:05:36 | DEBUG    | TICK:3633 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3633 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3633 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3633 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3634 | Tick 3634 started
20:05:36 | DEBUG    | TICK:3634 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3634 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3634 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3634 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3635 | Tick 3635 started
20:05:36 | DEBUG    | TICK:3635 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3635 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3635 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3635 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3636 | Tick 3636 started
20:05:36 | DEBUG    | TICK:3636 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3636 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3636 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3636 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3637 | Tick 3637 started
20:05:36 | DEBUG    | TICK:3637 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3637 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3637 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3637 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3638 | Tick 3638 started
20:05:36 | DEBUG    | TICK:3638 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3638 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3638 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3638 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3639 | Tick 3639 started
20:05:36 | DEBUG    | TICK:3639 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3639 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3639 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3639 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3640 | Tick 3640 started
20:05:36 | DEBUG    | TICK:3640 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3640 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3640 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3640 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3641 | Tick 3641 started
20:05:36 | DEBUG    | TICK:3641 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3641 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3641 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3641 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3642 | Tick 3642 started
20:05:36 | DEBUG    | TICK:3642 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3642 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3642 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3642 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3643 | Tick 3643 started
20:05:36 | DEBUG    | TICK:3643 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3643 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3643 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3643 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3644 | Tick 3644 started
20:05:36 | DEBUG    | TICK:3644 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3644 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3644 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3644 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3645 | Tick 3645 started
20:05:36 | DEBUG    | TICK:3645 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3645 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3645 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3645 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3646 | Tick 3646 started
20:05:36 | DEBUG    | TICK:3646 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3646 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3646 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3646 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3647 | Tick 3647 started
20:05:36 | DEBUG    | TICK:3647 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3647 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3647 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3647 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3648 | Tick 3648 started
20:05:36 | DEBUG    | TICK:3648 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3648 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3648 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3648 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3649 | Tick 3649 started
20:05:36 | DEBUG    | TICK:3649 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3649 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3649 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3649 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3650 | Tick 3650 started
20:05:36 | DEBUG    | TICK:3650 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3650 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3650 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3650 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3651 | Tick 3651 started
20:05:36 | DEBUG    | TICK:3651 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3651 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3651 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3651 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3652 | Tick 3652 started
20:05:36 | DEBUG    | TICK:3652 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3652 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3652 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3652 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3653 | Tick 3653 started
20:05:36 | DEBUG    | TICK:3653 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3653 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3653 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3653 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3654 | Tick 3654 started
20:05:36 | DEBUG    | TICK:3654 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3654 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3654 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3654 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3655 | Tick 3655 started
20:05:36 | DEBUG    | TICK:3655 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3655 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3655 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3655 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3656 | Tick 3656 started
20:05:36 | DEBUG    | TICK:3656 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3656 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3656 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3656 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3657 | Tick 3657 started
20:05:36 | DEBUG    | TICK:3657 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3657 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3657 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3657 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3658 | Tick 3658 started
20:05:36 | DEBUG    | TICK:3658 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3658 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3658 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3658 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3659 | Tick 3659 started
20:05:36 | DEBUG    | TICK:3659 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3659 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3659 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3659 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3660 | Tick 3660 started
20:05:36 | DEBUG    | TICK:3660 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3660 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3660 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3660 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3661 | Tick 3661 started
20:05:36 | DEBUG    | TICK:3661 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3661 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3661 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3661 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3662 | Tick 3662 started
20:05:36 | DEBUG    | TICK:3662 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3662 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3662 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3662 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3663 | Tick 3663 started
20:05:36 | DEBUG    | TICK:3663 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3663 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3663 | Team 1 has 2 tanks alive
20:05:36 | DEBUG    | TICK:3663 | Team 2 has 4 tanks alive
20:05:36 | DEBUG    | TICK:3664 | Tick 3664 started
20:05:37 | DEBUG    | TICK:3664 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3664 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3664 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3664 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3665 | Tick 3665 started
20:05:37 | DEBUG    | TICK:3665 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3665 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3665 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3665 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3666 | Tick 3666 started
20:05:37 | DEBUG    | TICK:3666 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3666 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3666 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3666 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3667 | Tick 3667 started
20:05:37 | DEBUG    | TICK:3667 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3667 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3667 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3667 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3668 | Tick 3668 started
20:05:37 | DEBUG    | TICK:3668 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3668 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3668 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3668 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3669 | Tick 3669 started
20:05:37 | DEBUG    | TICK:3669 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3669 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3669 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3669 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3670 | Tick 3670 started
20:05:37 | DEBUG    | TICK:3670 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3670 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3670 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3670 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3671 | Tick 3671 started
20:05:37 | DEBUG    | TICK:3671 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3671 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3671 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3671 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3672 | Tick 3672 started
20:05:37 | DEBUG    | TICK:3672 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3672 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3672 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3672 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3673 | Tick 3673 started
20:05:37 | DEBUG    | TICK:3673 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3673 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3673 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3673 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3674 | Tick 3674 started
20:05:37 | DEBUG    | TICK:3674 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3674 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3674 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3674 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3675 | Tick 3675 started
20:05:37 | DEBUG    | TICK:3675 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3675 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3675 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3675 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3676 | Tick 3676 started
20:05:37 | DEBUG    | TICK:3676 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3676 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3676 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3676 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3677 | Tick 3677 started
20:05:37 | DEBUG    | TICK:3677 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3677 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3677 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3677 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3678 | Tick 3678 started
20:05:37 | DEBUG    | TICK:3678 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3678 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3678 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3678 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3679 | Tick 3679 started
20:05:37 | DEBUG    | TICK:3679 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3679 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3679 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3679 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3680 | Tick 3680 started
20:05:37 | DEBUG    | TICK:3680 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3680 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3680 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3680 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3681 | Tick 3681 started
20:05:37 | DEBUG    | TICK:3681 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3681 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3681 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3681 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3682 | Tick 3682 started
20:05:37 | DEBUG    | TICK:3682 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3682 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3682 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3682 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3683 | Tick 3683 started
20:05:37 | DEBUG    | TICK:3683 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3683 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3683 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3683 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3684 | Tick 3684 started
20:05:37 | DEBUG    | TICK:3684 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3684 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3684 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3684 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3685 | Tick 3685 started
20:05:37 | DEBUG    | TICK:3685 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3685 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3685 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3685 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3686 | Tick 3686 started
20:05:37 | DEBUG    | TICK:3686 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3686 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3686 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3686 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3687 | Tick 3687 started
20:05:37 | DEBUG    | TICK:3687 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3687 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3687 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3687 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3688 | Tick 3688 started
20:05:37 | DEBUG    | TICK:3688 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3688 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3688 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3688 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3689 | Tick 3689 started
20:05:37 | DEBUG    | TICK:3689 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3689 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3689 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3689 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3690 | Tick 3690 started
20:05:37 | DEBUG    | TICK:3690 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3690 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3690 | Team 1 has 2 tanks alive
20:05:37 | DEBUG    | TICK:3690 | Team 2 has 4 tanks alive
20:05:37 | DEBUG    | TICK:3691 | Tick 3691 started
20:05:38 | DEBUG    | TICK:3691 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3691 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3691 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3691 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3692 | Tick 3692 started
20:05:38 | DEBUG    | TICK:3692 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3692 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3692 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3692 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3693 | Tick 3693 started
20:05:38 | DEBUG    | TICK:3693 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3693 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3693 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3693 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3694 | Tick 3694 started
20:05:38 | DEBUG    | TICK:3694 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3694 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3694 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3694 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3695 | Tick 3695 started
20:05:38 | DEBUG    | TICK:3695 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3695 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3695 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3695 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3696 | Tick 3696 started
20:05:38 | DEBUG    | TICK:3696 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3696 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3696 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3696 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3697 | Tick 3697 started
20:05:38 | DEBUG    | TICK:3697 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3697 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3697 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3697 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3698 | Tick 3698 started
20:05:38 | DEBUG    | TICK:3698 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3698 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3698 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3698 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3699 | Tick 3699 started
20:05:38 | DEBUG    | TICK:3699 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3699 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3699 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3699 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3700 | Tick 3700 started
20:05:38 | DEBUG    | TICK:3700 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3700 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3700 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3700 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3701 | Tick 3701 started
20:05:38 | DEBUG    | TICK:3701 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3701 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3701 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3701 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3702 | Tick 3702 started
20:05:38 | DEBUG    | TICK:3702 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3702 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3702 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3702 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3703 | Tick 3703 started
20:05:38 | DEBUG    | TICK:3703 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3703 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3703 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3703 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3704 | Tick 3704 started
20:05:38 | DEBUG    | TICK:3704 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3704 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3704 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3704 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3705 | Tick 3705 started
20:05:38 | DEBUG    | TICK:3705 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3705 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3705 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3705 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3706 | Tick 3706 started
20:05:38 | DEBUG    | TICK:3706 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3706 | Team 2 has 4 tanks alive
20:05:38 | DEBUG    | TICK:3706 | Team 1 has 2 tanks alive
20:05:38 | DEBUG    | TICK:3706 | Team 2 has 4 tanks alive
