17:03:01 | INFO     | TICK:0000 | GameCore initialized with session ID: e7417e9e
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2018 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2018 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2018 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2018 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2019 | Tick 2019 started
17:04:02 | ERROR    | TICK:2019 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2019 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2019 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2019 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2019 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2019 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2020 | Tick 2020 started
17:04:02 | ERROR    | TICK:2020 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2020 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2020 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2020 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2020 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2020 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2021 | Tick 2021 started
17:04:02 | ERROR    | TICK:2021 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2021 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2021 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2021 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2021 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2021 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2022 | Tick 2022 started
17:04:02 | ERROR    | TICK:2022 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2022 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2022 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2022 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2022 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2022 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2023 | Tick 2023 started
17:04:02 | ERROR    | TICK:2023 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2023 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2023 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2023 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2023 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2023 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2024 | Tick 2024 started
17:04:02 | ERROR    | TICK:2024 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2024 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2024 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2024 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2024 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2024 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2025 | Tick 2025 started
17:04:02 | ERROR    | TICK:2025 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2025 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2025 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2025 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2025 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2025 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2026 | Tick 2026 started
17:04:02 | ERROR    | TICK:2026 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2026 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2026 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2026 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2026 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2026 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2027 | Tick 2027 started
17:04:02 | ERROR    | TICK:2027 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2027 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2027 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2027 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2027 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2027 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2028 | Tick 2028 started
17:04:02 | ERROR    | TICK:2028 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2028 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2028 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2028 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2028 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2028 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2029 | Tick 2029 started
17:04:02 | ERROR    | TICK:2029 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2029 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2029 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2029 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2029 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2029 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2030 | Tick 2030 started
17:04:02 | ERROR    | TICK:2030 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2030 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2030 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2030 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2030 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2030 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2031 | Tick 2031 started
17:04:02 | ERROR    | TICK:2031 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2031 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2031 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2031 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2031 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2031 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2032 | Tick 2032 started
17:04:02 | ERROR    | TICK:2032 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2032 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2032 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2032 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2032 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2032 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2033 | Tick 2033 started
17:04:02 | ERROR    | TICK:2033 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2033 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2033 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2033 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2033 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2033 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2034 | Tick 2034 started
17:04:02 | ERROR    | TICK:2034 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2034 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2034 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2034 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2034 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2034 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2035 | Tick 2035 started
17:04:02 | ERROR    | TICK:2035 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2035 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2035 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2035 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2035 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2035 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2036 | Tick 2036 started
17:04:02 | ERROR    | TICK:2036 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2036 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2036 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2036 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2036 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2036 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2037 | Tick 2037 started
17:04:02 | ERROR    | TICK:2037 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2037 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2037 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2037 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2037 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2037 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2038 | Tick 2038 started
17:04:02 | ERROR    | TICK:2038 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2038 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2038 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2038 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2038 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2038 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2039 | Tick 2039 started
17:04:02 | ERROR    | TICK:2039 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2039 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2039 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2039 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2039 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2039 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2040 | Tick 2040 started
17:04:02 | ERROR    | TICK:2040 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2040 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2040 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2040 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2040 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2040 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2041 | Tick 2041 started
17:04:02 | ERROR    | TICK:2041 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2041 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2041 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2041 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2041 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2041 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2042 | Tick 2042 started
17:04:02 | ERROR    | TICK:2042 | Physics processing failed: TANK_TAK_MOVING
17:04:02 | ERROR    | TICK:2042 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 1034, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

17:04:02 | DEBUG    | TICK:2042 | Team 1 has 5 tanks alive
17:04:02 | DEBUG    | TICK:2042 | Team 2 has 2 tanks alive
17:04:02 | DEBUG    | TICK:2042 | Team 1 has 5 tanks alive
