15:49:17 | INFO     | TICK:0000 | GameCore initialized with session ID: d1153439
15:49:52 | WARNING  | TICK:0078 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0078 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0078 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0078 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0078 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0079 | Tick 79 started
15:49:52 | WARNING  | TICK:0079 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0079 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0079 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0079 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0079 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0079 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0079 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0079 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0079 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0079 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0079 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0079 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0079 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0079 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0080 | Tick 80 started
15:49:52 | WARNING  | TICK:0080 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0080 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0080 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0080 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0080 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0080 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0080 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0080 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0080 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0080 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0080 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0080 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0080 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0080 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0081 | Tick 81 started
15:49:52 | WARNING  | TICK:0081 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0081 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0081 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0081 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0081 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0081 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0081 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0081 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0081 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0081 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0081 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0081 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0081 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0081 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0082 | Tick 82 started
15:49:52 | WARNING  | TICK:0082 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0082 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0082 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0082 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0082 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0082 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0082 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0082 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0082 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0082 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0082 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0082 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0082 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0082 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0083 | Tick 83 started
15:49:52 | WARNING  | TICK:0083 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0083 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0083 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0083 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0083 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0083 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0083 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0083 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0083 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0083 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0083 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0083 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0083 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0083 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0084 | Tick 84 started
15:49:52 | WARNING  | TICK:0084 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0084 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0084 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0084 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0084 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0084 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0084 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0084 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0084 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0084 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0084 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0084 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0084 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0084 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0085 | Tick 85 started
15:49:52 | WARNING  | TICK:0085 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0085 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0085 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0085 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0085 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0085 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0085 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0085 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0085 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0085 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0085 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0085 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0085 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0085 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0086 | Tick 86 started
15:49:52 | WARNING  | TICK:0086 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0086 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0086 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0086 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0086 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0086 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0086 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0086 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0086 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0086 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0086 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0086 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0086 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0086 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0087 | Tick 87 started
15:49:52 | WARNING  | TICK:0087 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0087 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0087 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0087 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0087 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0087 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0087 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0087 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0087 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0087 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0087 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0087 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0087 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0087 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0088 | Tick 88 started
15:49:52 | WARNING  | TICK:0088 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0088 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0088 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0088 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0088 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0088 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0088 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0088 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0088 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0088 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0088 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0088 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0088 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0088 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0089 | Tick 89 started
15:49:52 | WARNING  | TICK:0089 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0089 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0089 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0089 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0089 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0089 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0089 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0089 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0089 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0089 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0089 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0089 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0089 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0089 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0090 | Tick 90 started
15:49:52 | WARNING  | TICK:0090 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0090 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0090 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0090 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0090 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0090 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0090 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0090 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0090 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0090 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0090 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0090 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0090 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0090 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0091 | Tick 91 started
15:49:52 | WARNING  | TICK:0091 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0091 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0091 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0091 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0091 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0091 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0091 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0091 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0091 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0091 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0091 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0091 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0091 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0091 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0092 | Tick 92 started
15:49:52 | WARNING  | TICK:0092 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0092 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0092 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0092 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0092 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0092 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0092 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0092 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0092 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0092 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0092 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0092 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0092 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0092 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0093 | Tick 93 started
15:49:52 | WARNING  | TICK:0093 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0093 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0093 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0093 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0093 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0093 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0093 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0093 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0093 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0093 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0093 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0093 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0093 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0093 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0094 | Tick 94 started
15:49:52 | WARNING  | TICK:0094 | Agent tank_1_1 returned error: 500
15:49:52 | WARNING  | TICK:0094 | Agent tank_1_2 returned error: 500
15:49:52 | WARNING  | TICK:0094 | Agent tank_1_3 returned error: 500
15:49:52 | WARNING  | TICK:0094 | Agent tank_1_4 returned error: 500
15:49:52 | WARNING  | TICK:0094 | Agent tank_1_5 returned error: 500
15:49:52 | WARNING  | TICK:0094 | Agent tank_2_1 returned error: 500
15:49:52 | WARNING  | TICK:0094 | Agent tank_2_2 returned error: 500
15:49:52 | WARNING  | TICK:0094 | Agent tank_2_3 returned error: 500
15:49:52 | WARNING  | TICK:0094 | Agent tank_2_4 returned error: 500
15:49:52 | WARNING  | TICK:0094 | Agent tank_2_5 returned error: 500
15:49:52 | DEBUG    | TICK:0094 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0094 | Team 2 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0094 | Team 1 has 5 tanks alive
15:49:52 | DEBUG    | TICK:0094 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0095 | Tick 95 started
15:49:53 | WARNING  | TICK:0095 | Agent tank_1_1 returned error: 500
15:49:53 | WARNING  | TICK:0095 | Agent tank_1_2 returned error: 500
15:49:53 | WARNING  | TICK:0095 | Agent tank_1_3 returned error: 500
15:49:53 | WARNING  | TICK:0095 | Agent tank_1_4 returned error: 500
15:49:53 | WARNING  | TICK:0095 | Agent tank_1_5 returned error: 500
15:49:53 | WARNING  | TICK:0095 | Agent tank_2_1 returned error: 500
15:49:53 | WARNING  | TICK:0095 | Agent tank_2_2 returned error: 500
15:49:53 | WARNING  | TICK:0095 | Agent tank_2_3 returned error: 500
15:49:53 | WARNING  | TICK:0095 | Agent tank_2_4 returned error: 500
15:49:53 | WARNING  | TICK:0095 | Agent tank_2_5 returned error: 500
15:49:53 | DEBUG    | TICK:0095 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0095 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0095 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0095 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0096 | Tick 96 started
15:49:53 | WARNING  | TICK:0096 | Agent tank_1_1 returned error: 500
15:49:53 | WARNING  | TICK:0096 | Agent tank_1_2 returned error: 500
15:49:53 | WARNING  | TICK:0096 | Agent tank_1_3 returned error: 500
15:49:53 | WARNING  | TICK:0096 | Agent tank_1_4 returned error: 500
15:49:53 | WARNING  | TICK:0096 | Agent tank_1_5 returned error: 500
15:49:53 | WARNING  | TICK:0096 | Agent tank_2_1 returned error: 500
15:49:53 | WARNING  | TICK:0096 | Agent tank_2_2 returned error: 500
15:49:53 | WARNING  | TICK:0096 | Agent tank_2_3 returned error: 500
15:49:53 | WARNING  | TICK:0096 | Agent tank_2_4 returned error: 500
15:49:53 | WARNING  | TICK:0096 | Agent tank_2_5 returned error: 500
15:49:53 | DEBUG    | TICK:0096 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0096 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0096 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0096 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0097 | Tick 97 started
15:49:53 | WARNING  | TICK:0097 | Agent tank_1_1 returned error: 500
15:49:53 | WARNING  | TICK:0097 | Agent tank_1_2 returned error: 500
15:49:53 | WARNING  | TICK:0097 | Agent tank_1_3 returned error: 500
15:49:53 | WARNING  | TICK:0097 | Agent tank_1_4 returned error: 500
15:49:53 | WARNING  | TICK:0097 | Agent tank_1_5 returned error: 500
15:49:53 | WARNING  | TICK:0097 | Agent tank_2_1 returned error: 500
15:49:53 | WARNING  | TICK:0097 | Agent tank_2_2 returned error: 500
15:49:53 | WARNING  | TICK:0097 | Agent tank_2_3 returned error: 500
15:49:53 | WARNING  | TICK:0097 | Agent tank_2_4 returned error: 500
15:49:53 | WARNING  | TICK:0097 | Agent tank_2_5 returned error: 500
15:49:53 | DEBUG    | TICK:0097 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0097 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0097 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0097 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0098 | Tick 98 started
15:49:53 | WARNING  | TICK:0098 | Agent tank_1_1 returned error: 500
15:49:53 | WARNING  | TICK:0098 | Agent tank_1_2 returned error: 500
15:49:53 | WARNING  | TICK:0098 | Agent tank_1_3 returned error: 500
15:49:53 | WARNING  | TICK:0098 | Agent tank_1_4 returned error: 500
15:49:53 | WARNING  | TICK:0098 | Agent tank_1_5 returned error: 500
15:49:53 | WARNING  | TICK:0098 | Agent tank_2_1 returned error: 500
15:49:53 | WARNING  | TICK:0098 | Agent tank_2_2 returned error: 500
15:49:53 | WARNING  | TICK:0098 | Agent tank_2_3 returned error: 500
15:49:53 | WARNING  | TICK:0098 | Agent tank_2_4 returned error: 500
15:49:53 | WARNING  | TICK:0098 | Agent tank_2_5 returned error: 500
15:49:53 | DEBUG    | TICK:0098 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0098 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0098 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0098 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0099 | Tick 99 started
15:49:53 | WARNING  | TICK:0099 | Agent tank_1_1 returned error: 500
15:49:53 | WARNING  | TICK:0099 | Agent tank_1_2 returned error: 500
15:49:53 | WARNING  | TICK:0099 | Agent tank_1_3 returned error: 500
15:49:53 | WARNING  | TICK:0099 | Agent tank_1_4 returned error: 500
15:49:53 | WARNING  | TICK:0099 | Agent tank_1_5 returned error: 500
15:49:53 | WARNING  | TICK:0099 | Agent tank_2_1 returned error: 500
15:49:53 | WARNING  | TICK:0099 | Agent tank_2_2 returned error: 500
15:49:53 | WARNING  | TICK:0099 | Agent tank_2_3 returned error: 500
15:49:53 | WARNING  | TICK:0099 | Agent tank_2_4 returned error: 500
15:49:53 | WARNING  | TICK:0099 | Agent tank_2_5 returned error: 500
15:49:53 | DEBUG    | TICK:0099 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0099 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0099 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0099 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0100 | Tick 100 started
15:49:53 | WARNING  | TICK:0100 | Agent tank_1_1 returned error: 500
15:49:53 | WARNING  | TICK:0100 | Agent tank_1_2 returned error: 500
15:49:53 | WARNING  | TICK:0100 | Agent tank_1_3 returned error: 500
15:49:53 | WARNING  | TICK:0100 | Agent tank_1_4 returned error: 500
15:49:53 | WARNING  | TICK:0100 | Agent tank_1_5 returned error: 500
15:49:53 | WARNING  | TICK:0100 | Agent tank_2_1 returned error: 500
15:49:53 | WARNING  | TICK:0100 | Agent tank_2_2 returned error: 500
15:49:53 | WARNING  | TICK:0100 | Agent tank_2_3 returned error: 500
15:49:53 | WARNING  | TICK:0100 | Agent tank_2_4 returned error: 500
15:49:53 | WARNING  | TICK:0100 | Agent tank_2_5 returned error: 500
15:49:53 | DEBUG    | TICK:0100 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0100 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0100 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0100 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0101 | Tick 101 started
15:49:53 | WARNING  | TICK:0101 | Agent tank_1_1 returned error: 500
15:49:53 | WARNING  | TICK:0101 | Agent tank_1_2 returned error: 500
15:49:53 | WARNING  | TICK:0101 | Agent tank_1_3 returned error: 500
15:49:53 | WARNING  | TICK:0101 | Agent tank_1_4 returned error: 500
15:49:53 | WARNING  | TICK:0101 | Agent tank_1_5 returned error: 500
15:49:53 | WARNING  | TICK:0101 | Agent tank_2_1 returned error: 500
15:49:53 | WARNING  | TICK:0101 | Agent tank_2_2 returned error: 500
15:49:53 | WARNING  | TICK:0101 | Agent tank_2_3 returned error: 500
15:49:53 | WARNING  | TICK:0101 | Agent tank_2_4 returned error: 500
15:49:53 | WARNING  | TICK:0101 | Agent tank_2_5 returned error: 500
15:49:53 | DEBUG    | TICK:0101 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0101 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0101 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0101 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0102 | Tick 102 started
15:49:53 | WARNING  | TICK:0102 | Agent tank_1_1 returned error: 500
15:49:53 | WARNING  | TICK:0102 | Agent tank_1_2 returned error: 500
15:49:53 | WARNING  | TICK:0102 | Agent tank_1_3 returned error: 500
15:49:53 | WARNING  | TICK:0102 | Agent tank_1_4 returned error: 500
15:49:53 | WARNING  | TICK:0102 | Agent tank_1_5 returned error: 500
15:49:53 | WARNING  | TICK:0102 | Agent tank_2_1 returned error: 500
15:49:53 | WARNING  | TICK:0102 | Agent tank_2_2 returned error: 500
15:49:53 | WARNING  | TICK:0102 | Agent tank_2_3 returned error: 500
15:49:53 | WARNING  | TICK:0102 | Agent tank_2_4 returned error: 500
15:49:53 | WARNING  | TICK:0102 | Agent tank_2_5 returned error: 500
15:49:53 | DEBUG    | TICK:0102 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0102 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0102 | Team 1 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0102 | Team 2 has 5 tanks alive
15:49:53 | DEBUG    | TICK:0103 | Tick 103 started
15:49:53 | WARNING  | TICK:0103 | Agent tank_1_1 returned error: 500
15:49:53 | WARNING  | TICK:0103 | Agent tank_1_2 returned error: 500
15:49:53 | WARNING  | TICK:0103 | Agent tank_1_3 returned error: 500
15:49:53 | WARNING  | TICK:0103 | Agent tank_1_4 returned error: 500
15:49:53 | WARNING  | TICK:0103 | Agent tank_1_5 returned error: 500
15:49:53 | WARNING  | TICK:0103 | Agent tank_2_1 returned error: 500
15:49:53 | WARNING  | TICK:0103 | Agent tank_2_2 returned error: 500
15:49:53 | WARNING  | TICK:0103 | Agent tank_2_3 returned error: 500
15:49:53 | WARNING  | TICK:0103 | Agent tank_2_4 returned error: 500
